Id,LotArea,FullBath,HalfBath,TotRmsAbvGrd,TotalBsmtSF,BedroomAbvGr,GrLivArea,YrSold,SalePrice,Qual,Cond,Age
train_4414,9965,2,1,8,572,3,1494,2008,207345.870749709,8B,5B,39
train_4900,10159,1,0,9,270,3,1479,2007,160154.955672922,8B,5B,38
train_5644,20896,2,1,6,1581,3,1712,2008,258683.965864051,8B,5B,39
train_6611,6960,2,0,7,1094,3,1296,2006,194011.226682233,8B,5B,37
train_573,7800,2,1,6,1470,3,1208,2008,207179.072797863,8B,5B,38
train_714,9101,2,0,7,1638,4,1829,2008,249239.636851839,8B,5B,38
train_1865,6000,1,0,5,804,3,1535,2007,247730.611466614,8B,5B,37
train_3372,13000,1,0,6,600,3,2715,2006,267179.827212269,8B,5B,36
train_5143,10437,1,0,8,1734,3,1756,2006,257470.468824311,8B,5B,36
train_7572,10400,1,0,5,912,2,988,2006,167866.1721329,8B,5B,36
train_8864,10420,1,1,6,938,3,1572,2008,219949.436526302,8B,5B,38
train_9490,8246,1,1,10,1364,5,1640,2010,230256.588126348,8B,5B,40
train_9818,15750,0,0,7,1442,3,1682,2009,222170.667298285,8B,5B,39
train_244,6000,1,0,5,1113,3,2149,2006,282276.564914008,8B,5B,35
train_1810,7446,2,0,6,798,3,1144,2006,132436.053202098,8B,5B,35
train_1938,32668,1,0,8,264,3,1419,2009,192342.864909764,8B,5B,38
train_3108,4400,2,1,9,2392,3,1756,2007,280391.195883457,8B,5B,36
train_5770,11287,1,0,6,1262,4,1670,2007,241270.256907818,8B,5B,36
train_7425,2645,2,1,8,616,4,894,2006,141259.584107448,8B,5B,35
train_7477,4400,2,1,8,847,2,907,2008,116753.294324451,8B,5B,37
train_8157,70761,2,0,8,1026,3,1200,2007,189806.118287002,8B,5B,36
train_8490,12168,2,0,8,990,3,1218,2006,183228.842306743,8B,5B,35
train_8724,10012,1,1,7,1053,4,1494,2008,229785.627791703,8B,5B,37
train_8733,8281,1,0,7,648,4,1548,2008,149233.479652131,8B,5B,37
train_87,11923,2,1,10,780,3,1184,2009,161592.148297448,8B,5B,37
train_238,11645,2,0,7,1632,2,948,2009,250078.414358094,8B,5B,37
train_1083,11049,1,0,7,970,3,1496,2008,186801.708721305,8B,5B,36
train_1303,11645,2,0,5,1704,3,1976,2008,251355.407731314,8B,5B,36
train_2724,9600,1,1,5,943,3,1383,2007,173793.253982616,8B,5B,35
train_3052,9018,2,0,5,1136,3,1756,2010,185850.465554477,8B,5B,38
train_4735,14850,2,0,6,672,3,1464,2008,190098.7263189,8B,5B,36
train_5157,8176,2,1,5,952,4,969,2008,160521.332496646,8B,5B,36
train_5671,10356,2,0,10,1494,6,1086,2007,209795.402977965,8B,5B,35
train_6105,13360,1,0,6,672,3,1062,2007,145279.082533435,8B,5B,35
train_7760,3982,1,1,3,991,4,1620,2006,209668.93393973,8B,5B,34
train_8890,20431,1,0,5,1436,3,990,2009,130098.213288712,8B,5B,37
train_2030,18800,2,0,6,848,2,813,2010,155910.987385648,8B,5B,37
train_2751,11249,2,0,4,1088,3,2418,2006,278267.342778154,8B,5B,33
train_5491,9803,1,0,7,3206,3,2978,2006,326053.722176962,8B,5B,33
train_2914,11478,2,0,7,1470,3,1555,2009,224965.595436502,8B,5B,35
train_8341,6762,2,1,7,1242,3,1223,2008,137305.325300959,8B,5B,34
train_5717,17104,1,0,3,1070,3,1224,2006,187214.326674867,8B,5B,31
train_9974,7399,3,0,6,1040,3,1431,2008,198507.138507778,8B,5B,33
train_411,21453,1,1,5,1297,3,1710,2010,247478.408910698,8B,5B,34
train_429,11600,2,1,8,1273,3,1135,2008,173306.641483926,8B,5B,32
train_1305,8500,1,1,7,1316,3,2082,2007,238105.426273472,8B,5B,31
train_2296,7134,2,1,6,1431,3,792,2007,203740.062664126,8B,5B,31
train_2728,9790,1,0,9,0,3,1208,2008,131584.447255818,8B,5B,32
train_2788,9591,1,1,8,828,2,2704,2007,278412.142130397,8B,5B,31
train_3974,4456,1,1,4,1684,3,1600,2008,189147.020299171,8B,5B,32
train_4120,10171,3,0,4,1056,3,754,2009,158901.560411399,8B,5B,33
train_5785,4224,1,1,6,884,1,1716,2007,171847.126162381,8B,5B,31
train_7032,2289,1,0,5,1202,3,1548,2010,186911.941972241,8B,5B,34
train_9535,8410,1,1,10,1638,2,914,2007,232499.078736204,8B,5B,31
train_9787,9120,1,0,7,853,2,2020,2006,245147.780496922,8B,5B,30
train_806,5604,1,1,5,848,3,1479,2008,190094.57502223,8B,5B,31
train_1025,7136,2,1,7,990,4,999,2007,172450.275754774,8B,5B,30
train_1373,14175,2,1,7,1190,3,2263,2007,272092.950861965,8B,5B,30
train_1750,12224,3,1,6,768,3,2046,2006,248476.390504055,8B,5B,29
train_1844,7758,1,0,6,1302,3,1494,2010,184254.317327421,8B,5B,33
train_2181,10355,2,0,7,0,4,2031,2010,222334.576511906,8B,5B,33
train_2655,3196,2,0,6,864,4,1593,2009,191558.983327949,8B,5B,32
train_2947,5000,1,1,7,1034,3,1797,2010,175785.060992806,8B,5B,33
train_3165,10380,2,0,6,1264,3,1541,2008,196801.467535059,8B,5B,31
train_3468,3922,1,0,8,689,3,2473,2006,252302.659019842,8B,5B,29
train_4604,13517,1,0,11,1078,3,2240,2008,316708.303668661,8B,5B,31
train_5989,7200,2,0,5,799,3,1489,2009,174185.475936915,8B,5B,32
train_6022,6000,2,1,6,1710,2,1494,2007,250563.746495622,8B,5B,30
train_6643,10552,2,1,7,709,1,1839,2008,210139.975458505,8B,5B,31
train_6791,8064,2,0,6,625,4,854,2009,187601.788700432,8B,5B,32
train_6906,11210,2,0,8,1580,1,1502,2007,224345.19642865,8B,5B,30
train_8711,7449,1,1,6,1080,4,2715,2009,292821.487550453,8B,5B,32
train_9088,10655,2,0,8,1040,2,1517,2008,227623.001173869,8B,5B,31
train_9326,12798,1,1,8,1281,3,2062,2010,260430.775018143,8B,5B,33
train_9795,10791,2,1,4,458,3,1668,2010,151664.400849209,8B,5B,33
train_616,10652,1,1,5,3094,3,630,2007,246588.582787767,8B,5B,29
train_2094,11924,2,0,9,1202,3,1301,2010,169666.48414405,8B,5B,32
train_2287,15611,1,0,8,1026,2,2554,2007,280866.767107756,8B,5B,29
train_2780,16770,1,0,8,600,3,720,2009,163392.512137858,8B,5B,31
train_7340,7252,2,1,6,483,3,1573,2009,203697.185928223,8B,5B,31
train_828,8125,1,0,5,855,6,1734,2009,221304.335093353,8B,5B,30
train_1075,7200,2,0,7,1056,3,816,2007,185284.461656098,8B,5B,28
train_2241,10140,1,0,7,0,3,1214,2008,167820.193053758,8B,5B,29
train_5797,10000,1,0,7,1713,3,1230,2009,260007.889004546,8B,5B,29
train_7591,6120,2,0,4,912,3,1428,2006,177540.136814448,8B,5B,26
train_9804,7449,2,1,6,1264,4,2240,2007,234464.557066657,8B,5B,27
train_9944,8777,2,0,8,1056,3,1092,2009,189893.720636826,8B,5B,29
train_6614,8730,1,2,6,864,3,2098,2006,223082.521850152,8B,5B,25
train_7358,7259,2,0,7,0,3,1116,2006,158551.553128632,8B,5B,25
train_7925,10237,1,0,6,1176,3,1316,2006,187209.812454776,8B,5B,25
train_1048,7032,1,1,6,1768,3,1739,2009,288829.737128848,8B,5B,27
train_4918,10364,2,0,4,1215,2,1593,2006,225789.272786834,8B,5B,24
train_5528,9938,1,1,6,813,3,720,2006,189117.289330061,8B,5B,24
train_5842,16492,3,0,5,1258,3,1431,2006,196293.40666906,8B,5B,24
train_7982,11478,2,1,5,1518,3,884,2007,234578.571099476,8B,5B,25
train_8813,10655,1,0,6,864,1,2392,2007,256915.400699718,8B,5B,25
train_7757,7200,2,0,5,1052,6,784,2009,171997.357342521,8B,5B,26
train_9975,7758,1,0,6,1264,2,835,2009,146503.416111103,8B,5B,26
train_507,7000,2,0,7,520,3,2121,2009,238755.994925642,8B,5B,25
train_2101,7200,1,1,4,1249,2,858,2008,151622.807518342,8B,5B,22
train_630,3600,1,0,6,855,3,1500,2007,202966.622540658,8B,5B,19
train_5530,7018,1,0,8,1777,2,784,2006,261060.743719906,8B,5B,18
train_2121,5600,1,0,8,1164,2,1430,2010,182992.320578078,8B,5B,20
train_2590,8600,1,1,9,1235,3,1368,2009,221204.627923166,8B,5B,19
train_5956,16647,2,0,7,1228,4,1638,2008,194044.917050129,8B,5B,18
train_6223,9100,1,1,6,1156,0,1839,2006,265762.324274014,8B,5B,16
train_7232,11885,2,1,11,1422,3,1518,2007,289101.854471156,8B,5B,17
train_8931,11841,2,0,10,728,3,2019,2007,257729.939189509,8B,5B,16
train_1369,9303,1,1,6,483,2,1077,2009,178595.138433113,8B,5B,17
train_4596,12030,2,0,11,1372,3,1276,2006,190386.186737546,8B,5B,14
train_5719,3951,2,1,8,828,3,1428,2006,202084.113212621,8B,5B,14
train_5828,12168,1,0,6,988,4,2358,2006,262041.676880972,8B,5B,14
train_6898,8500,2,1,6,876,3,987,2010,163828.851794799,8B,5B,18
train_7860,5400,1,0,5,1200,2,1961,2009,258959.923908689,8B,5B,17
train_1133,10440,2,0,9,1580,3,2057,2008,349139.986192398,8B,5B,15
train_1155,10206,1,1,6,672,3,1801,2009,185965.279073014,8B,5B,16
train_1221,7800,1,0,9,793,3,1288,2006,154507.372357157,8B,5B,13
train_4798,7920,2,0,10,600,2,1392,2007,203909.248422106,8B,5B,14
train_5436,8791,2,1,5,832,3,3279,2009,341056.513278836,8B,5B,16
train_6353,12692,2,0,5,796,3,1474,2009,197950.751740615,8B,5B,16
train_6399,10896,1,1,5,1595,4,1826,2007,269620.77979983,8B,5B,14
train_7227,10010,2,1,5,992,2,1028,2007,208751.397513012,8B,5B,14
train_9330,8520,1,0,5,804,3,1216,2006,144865.964353403,8B,5B,13
train_3804,8125,2,0,5,1237,3,1680,2007,185543.320870291,8B,5B,13
train_3944,11200,1,0,6,1164,3,1969,2010,282733.443125611,8B,5B,16
train_8860,8846,1,0,6,991,3,1192,2007,194673.532301294,8B,5B,13
train_9496,8012,1,1,8,1034,3,1040,2010,180474.360729997,8B,5B,16
train_1387,9101,2,2,6,756,3,2296,2006,272303.823832425,8B,5B,11
train_1502,1920,1,1,7,560,3,990,2006,164113.26930735,8B,5B,11
train_3373,7892,2,1,5,1176,3,864,2009,195884.871423194,8B,5B,14
train_4769,16659,2,0,7,644,3,2654,2006,284129.814831066,8B,5B,11
train_4817,12354,1,1,9,1430,2,1895,2010,254008.188471207,8B,5B,15
train_5405,8737,2,0,10,738,4,1947,2007,252400.556262975,8B,5B,12
train_6014,9590,2,1,8,858,3,1614,2009,222364.293941126,8B,5B,14
train_6189,12122,1,1,6,864,2,894,2010,205956.376719218,8B,5B,15
train_7470,11888,2,0,7,1417,2,1072,2010,268635.730574493,8B,5B,15
train_8233,7535,2,0,5,1065,4,861,2010,166666.375863318,8B,5B,15
train_9401,11645,2,0,5,776,2,928,2010,212902.912200352,8B,5B,15
train_1337,9000,1,1,5,728,2,2468,2010,265753.382844475,8B,5B,14
train_1742,11500,2,1,4,925,2,1198,2007,157954.263289552,8B,5B,11
train_2337,4928,2,0,5,1187,3,1092,2008,147919.054424925,8B,5B,12
train_4058,10150,2,0,5,1057,4,1320,2009,216736.526793211,8B,5B,13
train_7761,10552,1,1,7,528,3,1842,2007,197707.444186119,8B,5B,11
train_8922,10637,1,0,4,1029,2,1548,2009,195218.054158031,8B,5B,13
train_351,11645,2,1,8,1414,2,1131,2009,251956.125619311,8B,5B,12
train_3836,10335,2,0,8,672,3,1470,2006,174837.819234322,8B,5B,9
train_3981,7658,1,1,6,1161,2,1471,2009,261471.357520984,8B,5B,12
train_5924,11414,2,1,8,2444,3,1939,2008,258574.051728208,8B,5B,11
train_6181,9550,2,0,6,870,4,912,2010,197301.391186924,8B,5B,13
train_6294,9100,1,0,5,1050,3,1668,2008,232272.071167102,8B,5B,11
train_6408,8064,2,1,5,1713,4,1053,2008,259170.065468213,8B,5B,11
train_7833,19138,1,1,5,1084,2,1555,2006,244083.993294342,8B,5B,9
train_9298,11216,1,0,8,768,2,1481,2007,206172.09205418,8B,5B,10
train_125,9855,1,1,7,1379,2,1362,2009,223763.990657055,8B,5B,11
train_417,9060,2,1,6,0,3,1852,2009,225703.896869071,8B,5B,11
train_4889,10603,2,0,7,1078,3,1060,2009,215653.575309741,8B,5B,11
train_4916,12327,1,0,6,777,3,1688,2008,194618.165761538,8B,5B,10
train_8879,3604,2,0,7,684,8,1920,2008,180950.098108171,8B,5B,10
train_9393,10395,1,0,6,774,2,1208,2007,233785.27982942,8B,5B,9
train_9738,11143,2,0,6,816,3,1842,2008,233551.65707544,8B,5B,10
train_1815,8450,2,0,7,1299,2,1682,2007,248475.185082017,8B,5B,8
train_2973,14803,1,1,5,572,2,1908,2007,218741.69491467,8B,5B,8
train_3381,13005,1,0,6,1614,2,1225,2008,273682.572131206,8B,5B,9
train_5149,7018,2,0,7,1632,3,1056,2006,201153.606111573,8B,5B,7
train_5266,10240,2,0,4,1200,4,1478,2009,206756.56057527,8B,5B,10
train_6056,12552,2,0,9,1373,3,1652,2008,242809.078113078,8B,5B,9
train_9342,5400,1,1,8,979,2,1432,2007,196400.480883399,8B,5B,8
train_9836,19900,1,0,7,1204,3,1767,2009,237170.301988624,8B,5B,10
train_934,1936,2,1,6,2078,3,1661,2007,284510.004240803,8B,5B,7
train_2577,13350,2,1,6,900,2,1911,2007,232356.222919804,8B,5B,7
train_2891,7677,2,0,5,1502,2,1968,2010,303504.434312317,8B,5B,10
train_4662,7758,1,0,7,483,3,2270,2007,219152.942250565,8B,5B,7
train_4722,3182,1,0,7,780,3,3112,2008,293787.708739998,8B,5B,8
train_4922,8400,2,0,8,1064,2,1148,2009,193090.937083005,8B,5B,9
train_7679,7420,2,1,10,1976,3,1710,2007,273573.484508721,8B,5B,7
train_7810,7819,2,0,4,1063,3,1720,2008,226221.710269549,8B,5B,8
train_9486,12456,1,1,7,1196,2,1720,2006,239775.679553677,8B,5B,6
train_9517,8125,1,0,5,1151,2,1647,2007,213752.254225586,8B,5B,7
train_9606,8500,1,1,5,864,4,773,2006,181379.78962167,8B,5B,6
train_1444,10400,2,0,7,190,3,1044,2007,177292.26681979,8B,5B,6
train_1516,3951,1,1,5,660,3,1812,2006,212383.084478208,8B,5B,5
train_2305,9600,2,1,7,802,4,1856,2006,215278.23306437,8B,5B,5
train_3508,9675,1,1,6,907,3,1080,2009,190358.305691214,8B,5B,8
train_7226,6780,1,0,6,910,3,1339,2007,204265.648133038,8B,5B,6
train_7297,2665,1,1,9,616,1,2132,2007,216132.675587479,8B,5B,6
train_495,8100,2,0,10,616,3,1224,2008,188739.909995822,8B,5B,6
train_763,1680,2,0,4,796,3,1062,2006,159704.406649724,8B,5B,4
train_4558,9464,2,0,4,0,3,1277,2008,192350.221406969,8B,5B,6
train_6347,10463,2,1,5,2078,3,1494,2008,256445.53478973,8B,5B,6
train_6538,11310,1,0,6,1392,2,2183,2008,294731.056459684,8B,5B,6
train_6760,9100,2,1,8,1237,2,1309,2006,250490.171475015,8B,5B,4
train_7752,8712,1,1,5,861,2,1253,2006,168689.049481615,8B,5B,4
train_7829,5119,2,1,6,1713,3,1456,2007,218473.263664703,8B,5B,5
train_8832,7200,1,0,5,1249,3,854,2007,177893.985373538,8B,5B,5
train_9037,21750,1,0,6,884,4,2274,2009,278261.385955658,8B,5B,7
train_9249,6120,2,0,7,1204,3,1593,2007,228940.929925232,8B,5B,5
train_9810,4923,0,0,5,884,3,840,2006,198257.147807683,8B,5B,4
train_89,7000,2,1,6,1728,2,1472,2007,243018.78464761,8B,5B,4
train_105,5586,2,1,5,1710,4,2262,2009,319350.123453777,8B,5B,6
train_117,7931,2,1,5,1052,3,1733,2008,222459.757192797,8B,5B,5
train_399,12886,2,1,5,1266,3,1924,2009,255238.380178597,8B,5B,6
train_1811,13560,1,1,7,1424,2,1097,2008,271797.523888649,8B,5B,5
train_2179,11200,2,0,6,1478,3,1826,2010,256674.555199315,8B,5B,7
train_2347,11900,2,1,6,1086,4,789,2006,157022.928200149,8B,5B,3
train_2437,3010,2,0,6,816,2,981,2009,184392.179923723,8B,5B,6
train_2783,12046,2,1,6,732,2,1656,2008,204653.480036879,8B,5B,5
train_3200,9937,2,1,8,940,3,1199,2008,152722.771712592,8B,5B,5
train_3418,11478,2,0,8,756,3,1867,2010,230697.51824101,8B,5B,7
train_4298,13907,2,0,7,1244,1,1950,2008,285320.844457071,8B,5B,5
train_4475,8963,1,1,6,1097,3,2234,2006,264851.17947772,8B,5B,3
train_4767,8450,1,0,8,689,4,1820,2007,191659.361189024,8B,5B,4
train_4818,14200,3,1,8,848,3,2020,2009,257107.484403193,8B,5B,6
train_4943,8176,1,0,5,912,3,1440,2009,200650.82065381,8B,5B,6
train_5997,6120,2,0,5,970,2,1836,2009,195490.494659863,8B,5B,6
train_6248,9196,1,1,6,458,2,2344,2007,262095.665113871,8B,5B,4
train_7136,9430,1,0,6,880,3,1713,2006,233292.656154997,8B,5B,3
train_7373,11923,1,0,5,528,5,1728,2010,252095.744471843,8B,5B,7
train_7514,16259,2,0,5,1080,3,864,2009,208240.125514301,8B,5B,6
train_7868,10656,2,1,6,520,2,1344,2008,190308.356129513,8B,5B,5
train_8051,8480,2,1,8,264,3,1310,2007,224816.265554767,8B,5B,4
train_8167,17120,1,1,4,1073,3,1097,2009,199043.412336608,8B,5B,6
train_8270,14000,1,1,4,0,3,1131,2009,163436.143200267,8B,5B,6
train_8318,11911,2,0,6,1120,2,1586,2010,212174.264843608,8B,5B,7
train_8359,12677,2,0,6,1484,4,1679,2008,265427.524605786,8B,5B,5
train_8626,7920,2,1,6,624,3,1908,2007,211536.166833502,8B,5B,4
train_8848,11924,1,0,7,960,3,2142,2009,266933.453941502,8B,5B,6
train_9314,15523,3,0,5,1107,3,1034,2010,207821.089801543,8B,5B,7
train_9752,16905,2,1,6,848,3,1200,2009,204108.149193776,8B,5B,6
train_9989,9245,2,0,5,1452,3,1839,2010,255491.624523948,8B,5B,7
train_83,9000,2,0,6,1905,3,1726,2007,215381.214786573,8B,5B,3
train_214,18386,1,0,4,1264,4,2161,2006,276971.904810134,8B,5B,2
train_901,13695,1,0,6,721,1,1954,2007,261461.34498833,8B,5B,3
train_2218,17043,2,1,7,864,2,1120,2010,180066.429001363,8B,5B,6
train_2670,10335,1,0,6,1028,3,884,2007,224604.101771416,8B,5B,3
train_2832,7136,1,1,8,1105,4,480,2006,184428.518963817,8B,5B,2
train_3957,3378,1,0,6,0,3,882,2009,159511.979595871,8B,5B,5
train_4150,10800,1,1,5,864,3,1682,2009,191155.316708311,8B,5B,5
train_4267,12003,2,0,5,910,2,2358,2006,256676.748748293,8B,5B,2
train_5101,7200,1,0,7,799,4,1086,2008,199101.667081708,8B,5B,4
train_5942,10800,1,1,7,1488,3,1717,2007,247005.646883126,8B,5B,3
train_6057,11782,2,0,6,725,3,1040,2007,149095.791841524,8B,5B,3
train_6463,10140,1,0,4,608,3,2183,2009,271677.84428585,8B,5B,5
train_6510,13568,2,0,5,624,3,2097,2007,217942.502967421,8B,5B,3
train_6606,9187,2,0,10,975,3,848,2009,153139.375467109,8B,5B,5
train_6832,2645,2,0,8,1240,2,1682,2007,212288.179462731,8B,5B,3
train_6891,13651,2,1,6,1104,3,1056,2007,187855.060507175,8B,5B,3
train_7014,9600,2,1,6,1952,3,1470,2010,235708.848703799,8B,5B,6
train_7236,8740,2,1,10,1086,2,1707,2010,216969.93000949,8B,5B,6
train_7909,7800,1,0,8,868,3,958,2008,179197.03328478,8B,5B,4
train_8277,13837,2,0,12,1150,3,1028,2006,215391.450402121,8B,5B,2
train_8333,25095,2,1,8,1593,2,1601,2008,275099.873726624,8B,5B,4
train_8424,6270,2,1,9,848,2,1358,2006,219168.953391211,8B,5B,2
train_8962,9170,2,1,6,1094,3,2153,2006,245416.821704335,8B,5B,2
train_9872,11717,1,1,4,1196,2,2364,2006,292643.702875623,8B,5B,2
train_472,8880,2,1,6,1930,1,1358,2009,285361.575094858,8B,5B,4
train_585,10125,1,0,5,1478,3,729,2007,211666.105470479,8B,5B,2
train_628,3182,2,0,8,612,3,2090,2007,208987.406425074,8B,5B,2
train_707,8800,2,0,4,1003,3,1664,2006,231411.351097246,8B,5B,1
train_1047,6979,2,0,10,963,3,1838,2009,246401.78251851,8B,5B,4
train_1077,9571,2,0,5,1368,3,767,2010,202574.841243037,8B,5B,5
train_1956,12243,2,0,7,1008,3,1386,2006,222156.488438716,8B,5B,1
train_2180,10896,1,0,8,864,3,1040,2008,199930.326533178,8B,5B,3
train_2352,10237,1,0,7,1195,2,767,2009,197142.03209467,8B,5B,4
train_2450,8773,2,0,5,994,2,1577,2009,235696.96201037,8B,5B,4
train_2919,2280,2,0,5,1617,3,1306,2009,242646.198655987,8B,5B,4
train_2946,9000,1,1,6,1107,3,1344,2007,197093.691243956,8B,5B,2
train_3318,7931,2,1,8,1117,3,1310,2008,213886.039372238,8B,5B,3
train_3377,8846,2,0,6,825,3,1194,2008,194115.699687994,8B,5B,3
train_4042,9920,2,0,8,1026,2,1268,2010,170912.742774514,8B,5B,5
train_5104,8520,1,0,4,1713,3,1144,2009,242534.355523732,8B,5B,4
train_5223,8633,2,1,5,778,2,925,2007,187775.087162595,8B,5B,2
train_5309,7301,2,0,5,1499,4,1541,2007,262433.171143769,8B,5B,2
train_5449,13568,2,0,7,780,3,1198,2008,216277.173481527,8B,5B,3
train_6531,12155,2,1,6,1842,3,1425,2008,252927.556095056,8B,5B,3
train_6664,11029,1,0,11,528,4,1501,2009,193695.30632739,8B,5B,4
train_7413,9100,1,0,8,832,2,875,2007,211978.554679764,8B,5B,2
train_7520,9873,1,0,7,1092,4,1800,2006,221432.503358762,8B,5B,1
train_7658,9920,1,0,8,768,3,1839,2009,210091.581621253,8B,5B,4
train_7850,10007,1,0,5,858,3,1767,2006,182475.096283985,8B,5B,1
train_8152,3880,2,1,10,1442,3,1040,2010,229909.700738793,8B,5B,5
train_8361,12984,1,0,5,1065,3,999,2009,192340.058213605,8B,5B,4
train_8726,17503,2,0,7,1976,2,1626,2006,319152.904180217,8B,5B,1
train_8753,1526,1,0,5,963,3,1616,2008,203851.548015148,8B,5B,3
train_8917,12257,1,0,5,1277,2,869,2010,196457.78845099,8B,5B,5
train_9003,3230,1,0,4,686,2,825,2008,175794.847923125,8B,5B,3
train_9180,11787,1,0,8,1417,3,754,2008,204849.990975841,8B,5B,3
train_9771,7227,1,0,5,0,5,1015,2009,191041.273836479,8B,5B,4
train_638,9020,2,1,7,1034,3,1026,2006,174815.697726489,8B,5B,0
train_1176,10530,2,0,7,864,2,768,2007,208243.876826271,8B,5B,1
train_1635,15593,2,1,11,894,3,990,2006,222585.518862049,8B,5B,0
train_2175,3196,1,0,6,0,3,1888,2010,194848.739040127,8B,5B,4
train_2202,8546,1,0,7,1029,3,968,2009,195305.220546044,8B,5B,3
train_2275,7018,2,0,4,1113,3,1432,2006,206885.19464804,8B,5B,0
train_3859,10240,1,0,7,1362,3,1431,2010,217026.087687904,8B,5B,4
train_4308,12552,1,0,5,1010,1,1229,2007,201865.047819274,8B,5B,1
train_4345,16659,1,1,5,1595,3,1664,2006,249634.390693817,8B,5B,0
train_4348,13650,2,0,5,1056,3,1252,2007,176131.365988906,8B,5B,1
train_4565,11029,1,1,6,1277,3,1363,2008,180339.459975325,8B,5B,2
train_4594,5119,2,0,6,756,2,2295,2010,255909.39606077,8B,5B,4
train_4894,9000,2,1,7,1026,3,1116,2008,184290.741696581,8B,5B,2
train_5456,6324,1,0,6,1013,4,789,2006,187403.120258342,8B,5B,0
train_5672,9800,1,0,7,1084,5,1445,2007,220148.002008659,8B,5B,1
train_6063,50271,2,1,7,384,3,848,2009,147514.566606107,8B,5B,3
train_6474,12137,2,1,6,804,4,2727,2010,265065.871047768,8B,5B,4
train_6994,9000,2,1,7,870,3,1679,2009,266052.854347058,8B,5B,3
train_7344,9020,2,1,8,616,3,1365,2008,178416.248480368,8B,5B,2
train_7806,11838,1,0,5,696,2,1716,2009,200867.844147525,8B,5B,3
train_8953,7588,1,1,6,864,5,2036,2008,226283.337384679,8B,5B,2
train_9141,11426,2,0,6,768,2,1683,2009,207252.846853962,8B,5B,3
train_9197,8414,1,0,9,1442,3,1224,2008,235463.374676313,8B,5B,2
train_218,6911,1,0,5,770,1,1629,2006,229241.272137756,8B,5B,-1
train_227,5925,1,0,7,828,4,1167,2006,165534.785980049,8B,5B,-1
train_263,8777,0,1,6,817,1,1136,2009,160779.057195775,8B,5B,2
train_1313,9550,2,1,6,1028,5,1229,2009,194762.571807174,8B,5B,2
train_1370,2572,2,0,6,744,4,1560,2010,191493.86089511,8B,5B,3
train_1409,7590,2,0,6,912,3,1625,2006,214437.807840182,8B,5B,-1
train_1998,9291,1,0,5,1541,4,1252,2007,215263.1963842,8B,5B,0
train_2026,10237,2,1,5,755,2,3140,2009,319975.515788958,8B,5B,2
train_2256,21695,1,0,6,1606,4,1588,2009,260053.130153786,8B,5B,2
train_2595,16321,1,1,3,1143,3,1131,2010,209415.904383948,8B,5B,3
train_3369,10500,2,0,8,1501,2,1742,2009,282975.943189667,8B,5B,2
train_3613,7945,1,0,5,991,3,1924,2010,236151.325780224,8B,5B,3
train_3653,9765,2,0,6,1650,3,1344,2006,230717.032792355,8B,5B,-1
train_4310,11426,2,1,5,794,3,1717,2008,231772.999269457,8B,5B,1
train_4346,7200,1,1,6,755,2,1339,2008,177781.568037721,8B,5B,1
train_4897,8712,1,1,6,770,3,1008,2006,196567.001092672,8B,5B,-1
train_5686,5600,2,0,9,764,4,1044,2007,168658.209965492,8B,5B,0
train_7046,10420,1,0,4,870,4,1096,2006,185086.926104841,8B,5B,-1
train_7131,10207,1,1,7,1311,5,1391,2008,215497.257682445,8B,5B,1
train_8217,25286,2,1,5,372,3,1666,2009,178942.958191306,8B,5B,2
train_8743,10125,1,0,8,971,3,1509,2006,235984.255910371,8B,5B,-1
train_8749,10004,2,0,6,546,3,1225,2009,218052.761362213,8B,5B,2
train_541,10800,2,1,8,1196,2,1053,2007,201831.294428306,8B,5B,-1
train_3909,11200,2,1,4,462,3,858,2007,164620.008456942,8B,5B,-1
train_5196,12090,1,0,7,928,3,825,2007,205511.080382106,8B,5B,-1
train_7308,8000,1,0,6,0,4,1392,2009,196782.516552276,8B,5B,1
